frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
5285,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05286.jpg,1936,1216,1,0.152057,0.000,347.703,1671.999,1216.000,0.931696,1,0.097772,0.000,347.347,1671.925,1216.000,0.931673,1,0.097772,0.000,347.347,1671.925,1216.000,0.931673,0,0,,,,,12.746,12.476,12.198
5286,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05287.jpg,1936,1216,1,0.152057,0.000,347.703,1671.999,1216.000,1.000000,1,0.097772,0.000,347.347,1671.925,1216.000,1.000000,1,0.097772,0.000,347.347,1671.925,1216.000,1.000000,0,0,,,,,12.107,11.818,12.241
5287,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05288.jpg,1936,1216,1,0.223058,0.000,0.000,1583.275,1216.000,0.686586,1,0.129935,0.000,0.000,1583.231,1216.000,0.686866,1,0.129935,0.000,0.000,1583.231,1216.000,0.686866,0,0,,,,,12.881,12.611,12.736
5288,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05289.jpg,1936,1216,1,0.223058,0.000,0.000,1583.275,1216.000,1.000000,1,0.129935,0.000,0.000,1583.231,1216.000,1.000000,1,0.129935,0.000,0.000,1583.231,1216.000,1.000000,0,0,,,,,12.212,11.946,12.119
5289,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05290.jpg,1936,1216,1,0.315460,0.000,485.214,1741.026,1216.000,0.567023,1,0.226436,0.000,485.437,1740.999,1216.000,0.566855,1,0.226436,0.000,485.437,1740.999,1216.000,0.566855,0,0,,,,,12.894,12.332,12.297
5290,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05291.jpg,1936,1216,1,0.302209,0.964,16.512,1586.450,1216.000,0.574888,1,0.174874,0.949,16.528,1586.410,1216.000,0.574729,1,0.174874,0.949,16.528,1586.410,1216.000,0.574729,0,0,,,,,12.308,12.000,12.251
5291,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05292.jpg,1936,1216,1,0.082466,289.555,413.876,1936.000,1216.000,0.476717,1,0.046967,289.345,413.517,1936.000,1216.000,0.476971,1,0.046967,289.345,413.517,1936.000,1216.000,0.476971,0,0,,,,,12.770,12.450,12.275
5292,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05293.jpg,1936,1216,1,0.241972,287.189,485.919,1885.007,1216.000,0.880843,1,0.171304,287.197,486.294,1884.885,1216.000,0.880040,1,0.171304,287.197,486.294,1884.885,1216.000,0.880040,0,0,,,,,13.082,11.634,12.741
5293,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05294.jpg,1936,1216,1,0.241972,287.189,485.919,1885.007,1216.000,1.000000,1,0.171304,287.197,486.294,1884.885,1216.000,1.000000,1,0.171304,287.197,486.294,1884.885,1216.000,1.000000,0,0,,,,,12.781,12.409,12.051
5294,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05295.jpg,1936,1216,1,0.226302,0.000,28.475,1587.672,1216.000,0.451590,1,0.143117,0.000,28.444,1587.637,1216.000,0.451379,1,0.143117,0.000,28.444,1587.637,1216.000,0.451379,0,0,,,,,12.164,11.925,12.081
5295,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05296.jpg,1936,1216,1,0.294756,0.000,62.444,1588.349,1216.000,0.970994,1,0.179265,0.000,62.482,1588.319,1216.000,0.970932,1,0.179265,0.000,62.482,1588.319,1216.000,0.970932,0,0,,,,,12.796,12.550,12.308
5296,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05297.jpg,1936,1216,1,0.275743,0.000,81.704,1585.248,1216.000,0.981384,1,0.157184,0.000,81.683,1585.230,1216.000,0.981442,1,0.157184,0.000,81.683,1585.230,1216.000,0.981442,0,0,,,,,12.241,11.914,12.254
5297,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05298.jpg,1936,1216,1,0.202713,0.000,454.766,1746.001,1216.000,0.628346,1,0.144656,0.000,454.705,1745.934,1216.000,0.628394,1,0.144656,0.000,454.705,1745.934,1216.000,0.628394,0,0,,,,,13.189,12.385,12.466
5298,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05299.jpg,1936,1216,1,0.278348,0.000,443.193,1746.923,1216.000,0.984506,1,0.194314,0.000,443.020,1746.857,1216.000,0.984363,1,0.194314,0.000,443.020,1746.857,1216.000,0.984363,0,0,,,,,14.423,12.434,12.392
5299,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05300.jpg,1936,1216,1,0.183241,4.568,0.000,1506.107,1216.000,0.575736,1,0.097899,0.000,5.134,1587.535,1216.000,0.599935,1,0.097899,0.000,5.134,1587.535,1216.000,0.599935,0,0,,,,,13.185,12.806,12.553
5300,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05301.jpg,1936,1216,1,0.277376,0.000,429.165,1669.374,1216.000,0.603424,1,0.197424,0.000,429.117,1669.316,1216.000,0.628801,1,0.197424,0.000,429.117,1669.316,1216.000,0.628801,0,0,,,,,12.675,12.195,12.324
5301,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05302.jpg,1936,1216,1,0.114821,0.000,0.000,1505.463,1215.470,0.604074,1,0.077000,0.000,0.000,1505.359,1215.524,0.604137,1,0.077000,0.000,0.000,1505.359,1215.524,0.604137,0,0,,,,,12.838,12.337,12.104
5302,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05303.jpg,1936,1216,1,0.137056,56.332,485.924,1813.436,1216.000,0.514342,1,0.083903,56.380,486.298,1813.395,1216.000,0.514111,1,0.083903,56.380,486.298,1813.395,1216.000,0.514111,0,0,,,,,11.963,11.764,11.893
5303,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05304.jpg,1936,1216,1,0.073072,494.776,815.876,1936.000,1216.000,0.396158,1,0.054140,495.116,817.490,1936.000,1216.000,0.394714,1,0.054140,495.116,817.490,1936.000,1216.000,0.394714,0,0,,,,,12.996,12.736,13.485
5304,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05305.jpg,1936,1216,1,0.042177,544.332,651.880,1936.000,1216.000,0.691814,1,0.029115,545.107,653.124,1936.000,1216.000,0.690420,1,0.029115,545.107,653.124,1936.000,1216.000,0.690420,0,0,,,,,12.954,11.880,12.272
5305,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05306.jpg,1936,1216,1,0.044764,360.413,775.073,1914.385,1215.793,0.697138,1,0.030342,360.451,776.130,1914.329,1214.514,0.694849,1,0.030342,360.451,776.130,1914.329,1214.514,0.694849,0,0,,,,,13.157,12.349,12.145
5306,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05307.jpg,1936,1216,1,0.060978,405.467,816.901,1906.505,1214.690,0.871845,1,0.044060,405.921,817.430,1906.372,1212.396,0.869982,1,0.044060,405.921,817.430,1906.372,1212.396,0.869982,0,0,,,,,12.012,11.861,12.719
5307,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05308.jpg,1936,1216,1,0.107237,362.925,818.461,1904.757,1214.096,0.966192,1,0.077483,362.353,818.883,1904.715,1210.916,0.963701,1,0.077483,362.353,818.883,1904.715,1210.916,0.963701,0,0,,,,,13.050,12.475,12.391
5308,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05309.jpg,1936,1216,1,0.080729,556.460,818.282,1936.000,1216.000,0.853172,1,0.058134,557.654,818.699,1936.000,1214.323,0.849197,1,0.058134,557.654,818.699,1936.000,1214.323,0.849197,0,0,,,,,12.314,12.174,12.212
5309,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05310.jpg,1936,1216,1,0.097059,407.135,818.862,1890.702,1214.448,0.868478,1,0.069742,407.054,819.270,1890.666,1211.900,0.865898,1,0.069742,407.054,819.270,1890.666,1211.900,0.865898,0,0,,,,,13.169,12.789,12.560
5310,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05311.jpg,1936,1216,1,0.151081,312.648,821.479,1923.128,1215.197,0.913849,1,0.109352,311.834,821.783,1923.088,1211.479,0.914440,1,0.109352,311.834,821.783,1923.088,1211.479,0.914440,0,0,,,,,12.624,12.133,12.353
5311,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05312.jpg,1936,1216,1,0.125209,386.844,821.742,1908.897,1213.277,0.939849,1,0.088880,386.007,822.073,1908.828,1210.947,0.943122,1,0.088880,386.007,822.073,1908.828,1210.947,0.943122,0,0,,,,,13.170,12.769,12.529
5312,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05313.jpg,1936,1216,1,0.125209,386.844,821.742,1908.897,1213.277,1.000000,1,0.088880,386.007,822.073,1908.828,1210.947,1.000000,1,0.088880,386.007,822.073,1908.828,1210.947,1.000000,0,0,,,,,12.605,12.347,12.427
5313,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05314.jpg,1936,1216,1,0.139217,210.477,812.636,1866.368,1214.906,0.848436,1,0.092621,210.238,812.950,1866.306,1211.815,0.850189,1,0.092621,210.238,812.950,1866.306,1211.815,0.850189,0,0,,,,,13.153,12.749,12.470
5314,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05315.jpg,1936,1216,1,0.174062,66.660,299.167,1809.864,1216.000,0.396917,1,0.088794,66.687,298.970,1809.864,1216.000,0.393592,1,0.088794,66.687,298.970,1809.864,1216.000,0.393592,0,0,,,,,11.890,11.665,11.714
5315,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05316.jpg,1936,1216,1,0.007513,191.059,605.559,1924.032,1216.000,0.592466,1,0.004996,191.135,606.287,1923.923,1216.000,0.591671,1,0.004996,191.135,606.287,1923.923,1216.000,0.591671,0,0,,,,,12.459,12.125,11.681
5316,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05317.jpg,1936,1216,1,0.230758,818.308,811.072,1008.421,1135.891,0.058374,1,0.259133,818.335,811.836,1008.777,1137.357,0.058677,1,0.259133,818.335,811.836,1008.777,1137.357,0.058677,0,0,,,,,12.000,11.899,11.931
5317,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05318.jpg,1936,1216,1,0.230758,818.308,811.072,1008.421,1135.891,1.000000,1,0.259133,818.335,811.836,1008.777,1137.357,1.000000,1,0.259133,818.335,811.836,1008.777,1137.357,1.000000,0,0,,,,,12.715,12.451,12.136
5318,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05319.jpg,1936,1216,1,0.123456,417.501,807.968,1936.000,1215.187,0.099865,1,0.084514,417.667,808.507,1936.000,1212.612,0.101037,1,0.084514,417.667,808.507,1936.000,1212.612,0.101037,0,0,,,,,12.124,12.392,12.102
5319,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05320.jpg,1936,1216,1,0.129015,788.942,802.054,1016.252,1136.508,0.120509,1,0.147366,788.493,802.773,1016.428,1137.829,0.122081,1,0.147366,788.493,802.773,1016.428,1137.829,0.122081,0,0,,,,,12.912,12.703,12.473
5320,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05321.jpg,1936,1216,1,0.104375,205.263,440.494,1922.693,1216.000,0.057081,1,0.068684,787.452,796.608,1010.728,1138.010,0.952961,1,0.068684,787.452,796.608,1010.728,1138.010,0.952961,0,0,,,,,12.358,12.195,13.007
5321,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05322.jpg,1936,1216,1,0.104375,205.263,440.494,1922.693,1216.000,1.000000,1,0.068684,787.452,796.608,1010.728,1138.010,1.000000,1,0.068684,787.452,796.608,1010.728,1138.010,1.000000,0,0,,,,,13.203,12.889,12.591
5322,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05323.jpg,1936,1216,1,0.394920,786.915,795.620,1007.862,1136.384,0.056530,1,0.440783,786.398,796.912,1008.096,1137.516,0.981279,1,0.440783,786.398,796.912,1008.096,1137.516,0.981279,0,0,,,,,12.183,11.915,12.050
5323,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05324.jpg,1936,1216,1,0.394920,786.915,795.620,1007.862,1136.384,1.000000,1,0.440783,786.398,796.912,1008.096,1137.516,1.000000,1,0.440783,786.398,796.912,1008.096,1137.516,1.000000,0,0,,,,,12.776,12.592,12.227
5324,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05325.jpg,1936,1216,1,0.540228,825.455,815.996,1009.197,1135.584,0.769907,1,0.585255,825.546,815.787,1009.156,1137.237,0.773615,1,0.585255,825.546,815.787,1009.156,1137.237,0.773615,0,0,,,,,12.547,12.035,12.134
5325,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05326.jpg,1936,1216,1,0.032131,75.678,812.901,1814.404,1216.000,0.083783,1,0.022681,75.688,814.559,1814.354,1216.000,0.084561,1,0.022681,75.688,814.559,1814.354,1216.000,0.084561,0,0,,,,,12.057,12.150,12.075
5326,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05327.jpg,1936,1216,1,0.006328,90.319,808.574,1722.276,1216.000,0.929231,1,0.004679,89.485,810.085,1722.282,1216.000,0.929382,1,0.004679,89.485,810.085,1722.282,1216.000,0.929382,0,0,,,,,11.566,11.491,11.552
5327,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05328.jpg,1936,1216,1,0.224753,257.013,815.685,1936.000,1216.000,0.781611,1,0.145477,257.127,816.042,1936.000,1216.000,0.783156,1,0.145477,257.127,816.042,1936.000,1216.000,0.783156,0,0,,,,,12.870,12.489,14.583
5328,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05329.jpg,1936,1216,1,0.220467,161.353,811.812,1864.160,1216.000,0.897285,1,0.146672,161.266,812.112,1864.115,1212.292,0.889149,1,0.146672,161.266,812.112,1864.115,1212.292,0.889149,0,0,,,,,12.793,12.285,12.215
5329,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05330.jpg,1936,1216,1,0.215324,720.713,810.901,938.816,1138.999,0.103653,1,0.244579,720.176,811.774,938.680,1140.359,0.105240,1,0.244579,720.176,811.774,938.680,1140.359,0.105240,0,0,,,,,13.057,12.993,12.912
5330,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05331.jpg,1936,1216,1,0.395192,720.142,812.112,932.090,1139.369,0.962019,1,0.442878,719.745,813.106,932.005,1140.718,0.962608,1,0.442878,719.745,813.106,932.005,1140.718,0.962608,0,0,,,,,12.609,12.188,12.667
5331,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05332.jpg,1936,1216,1,0.233887,158.955,817.566,1863.760,1216.000,0.100242,1,0.149644,158.756,817.864,1863.703,1216.000,0.100806,1,0.149644,158.756,817.864,1863.703,1216.000,0.100806,0,0,,,,,13.040,12.728,12.944
5332,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05333.jpg,1936,1216,1,0.069527,311.630,0.000,1936.000,1216.000,0.303734,1,0.030971,311.683,0.000,1936.000,1216.000,0.303487,1,0.030971,311.683,0.000,1936.000,1216.000,0.303487,0,0,,,,,11.983,11.744,12.205
5333,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05334.jpg,1936,1216,1,0.821706,830.807,799.258,1017.612,1130.884,0.031363,1,0.861097,830.601,798.866,1017.804,1132.740,0.031644,1,0.861097,830.601,798.866,1017.804,1132.740,0.031644,0,0,,,,,13.118,12.316,12.170
5334,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05335.jpg,1936,1216,1,0.601055,824.139,791.957,1022.046,1119.803,0.894350,1,0.651297,823.911,793.373,1022.154,1122.166,0.901167,1,0.651297,823.911,793.373,1022.154,1122.166,0.901167,0,0,,,,,12.801,11.925,12.023
5335,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05336.jpg,1936,1216,1,0.732919,845.424,789.783,1035.950,1116.307,0.820651,1,0.777938,845.791,791.266,1036.023,1118.081,0.817101,1,0.778028,845.781,791.258,1036.018,1118.067,0.817114,1,1,1.534410,0.172746,0.358818,1.002846,13.164,12.360,12.472
5336,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05337.jpg,1936,1216,1,0.734556,831.110,790.027,1035.731,1111.396,0.915393,1,0.779482,830.989,789.729,1035.775,1112.566,0.907804,1,0.779672,830.973,789.725,1035.770,1112.568,0.907829,1,1,2.297837,0.733228,0.576301,0.988308,12.319,12.190,12.974
5337,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05338.jpg,1936,1216,1,0.742484,846.604,789.093,1035.262,1111.044,0.918513,1,0.787160,846.855,788.776,1035.311,1112.279,0.916949,1,0.787407,846.811,788.813,1035.307,1112.283,0.917206,1,1,1.410104,0.166661,0.321448,0.921995,12.910,12.714,12.990
5338,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05339.jpg,1936,1216,1,0.746358,836.124,789.806,1034.222,1112.800,0.935103,1,0.794381,831.181,790.102,1033.168,1115.935,0.899206,1,0.794692,831.169,790.075,1033.179,1115.906,0.899687,1,1,1.389689,0.198686,0.300152,0.890851,13.106,12.966,12.091
5339,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05340.jpg,1936,1216,1,0.723187,844.010,789.276,1033.548,1111.696,0.952029,1,0.770750,841.072,790.968,1033.436,1117.428,0.943138,1,0.771121,841.034,790.916,1033.445,1117.379,0.943408,1,1,1.715579,0.384051,0.348886,0.982641,13.091,12.577,13.862
5340,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05341.jpg,1936,1216,1,0.771210,831.232,790.904,1030.134,1116.582,0.902165,1,0.811895,831.059,790.555,1030.564,1118.289,0.932738,1,0.812284,831.052,790.553,1030.537,1118.284,0.932738,1,1,3.754652,0.650038,1.934437,1.170177,13.563,12.841,12.438
5341,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05342.jpg,1936,1216,1,0.124673,0.000,45.273,1580.554,1216.000,0.035008,1,0.075209,0.000,45.392,1580.498,1216.000,0.035340,1,0.075209,0.000,45.392,1580.498,1216.000,0.035336,0,0,,,,,12.545,12.833,12.285
5342,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05343.jpg,1936,1216,1,0.383091,788.836,796.463,982.148,1121.003,0.033905,1,0.426998,790.130,798.513,982.365,1122.888,0.033703,1,0.426998,790.130,798.513,982.365,1122.888,0.033703,0,0,,,,,12.159,11.802,11.878
5343,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05344.jpg,1936,1216,1,0.383091,788.836,796.463,982.148,1121.003,1.000000,1,0.426998,790.130,798.513,982.365,1122.888,1.000000,1,0.426998,790.130,798.513,982.365,1122.888,1.000000,0,0,,,,,13.891,12.971,13.658
5344,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05345.jpg,1936,1216,1,0.574214,783.204,791.194,971.229,1119.435,0.898709,1,0.627722,782.788,792.261,971.798,1121.215,0.889502,1,0.627722,782.788,792.261,971.798,1121.215,0.889502,0,0,,,,,14.824,12.648,12.885
5345,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05346.jpg,1936,1216,1,0.848886,789.938,789.092,975.129,1113.574,0.922361,1,0.887356,790.034,788.865,975.365,1115.256,0.917942,1,0.887690,789.953,788.910,975.356,1115.262,0.918522,1,1,1.351666,0.167331,0.237974,0.946360,12.488,12.434,12.065
5346,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05347.jpg,1936,1216,1,0.848929,789.937,789.092,975.128,1113.576,0.999985,1,0.887690,789.953,788.910,975.356,1115.262,0.999363,1,0.888038,789.890,788.964,975.347,1115.254,0.999423,1,1,1.462693,0.209782,0.291458,0.961453,12.134,12.073,11.996
5347,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05348.jpg,1936,1216,1,0.735583,792.787,787.296,977.294,1117.063,0.957873,1,0.783743,792.746,788.252,977.458,1118.986,0.961181,1,0.784238,792.692,788.223,977.446,1118.920,0.961085,1,1,1.678177,0.233671,0.440870,1.003637,12.654,12.209,13.951
5348,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05349.jpg,1936,1216,1,0.458381,789.738,692.532,980.386,1118.521,0.749188,1,0.510956,789.580,692.629,980.340,1120.249,0.748910,1,0.510956,789.580,692.629,980.340,1120.249,0.748993,0,0,,,,,13.528,13.021,11.914
5349,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05350.jpg,1936,1216,1,0.601287,789.534,698.152,977.863,1116.669,0.968440,1,0.656251,789.383,698.242,977.904,1118.240,0.968653,1,0.656251,789.383,698.242,977.904,1118.240,0.968653,0,0,,,,,12.791,12.680,12.126
5350,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05351.jpg,1936,1216,1,0.513173,0.000,0.000,1612.789,1206.011,0.040523,1,0.290400,434.716,42.618,1936.000,1216.000,0.044947,1,0.290400,434.716,42.618,1936.000,1216.000,0.044947,0,0,,,,,11.855,11.603,11.582
5351,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05352.jpg,1936,1216,1,0.514926,445.193,0.000,1936.000,1216.000,0.599274,1,0.330004,445.251,0.000,1936.000,1216.000,0.958416,1,0.330004,445.251,0.000,1936.000,1216.000,0.958416,0,0,,,,,12.461,11.961,11.562
5352,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05353.jpg,1936,1216,1,0.550033,144.712,0.000,1875.537,1216.000,0.798500,1,0.300678,439.693,1.907,1936.000,1216.000,0.994729,1,0.300678,439.693,1.907,1936.000,1216.000,0.994729,0,0,,,,,11.756,11.317,11.504
5353,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05354.jpg,1936,1216,1,0.550033,144.712,0.000,1875.537,1216.000,1.000000,1,0.300678,439.693,1.907,1936.000,1216.000,1.000000,1,0.300678,439.693,1.907,1936.000,1216.000,1.000000,0,0,,,,,12.195,11.881,11.677
5354,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05355.jpg,1936,1216,1,0.502437,0.000,0.000,1664.740,1207.966,0.805505,1,0.238756,52.690,0.000,1696.974,1208.963,0.663602,1,0.238756,52.690,0.000,1696.974,1208.963,0.663602,0,0,,,,,12.026,11.595,11.689
5355,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05356.jpg,1936,1216,1,0.502437,0.000,0.000,1664.740,1207.966,1.000000,1,0.238756,52.690,0.000,1696.974,1208.963,1.000000,1,0.238756,52.690,0.000,1696.974,1208.963,1.000000,0,0,,,,,12.545,12.260,12.020
5356,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05357.jpg,1936,1216,1,0.505627,70.323,0.000,1588.454,1208.849,0.911326,1,0.268611,70.359,0.000,1588.293,1208.939,0.923140,1,0.268611,70.359,0.000,1588.293,1208.939,0.923140,0,0,,,,,11.973,11.535,11.681
5357,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05358.jpg,1936,1216,1,0.511578,18.470,0.000,1670.871,1204.767,0.915892,1,0.244377,18.550,0.000,1670.785,1204.884,0.915884,1,0.244377,18.550,0.000,1670.785,1204.884,0.915884,0,0,,,,,12.776,12.369,12.211
5358,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05359.jpg,1936,1216,1,0.522805,0.000,0.000,1659.388,1206.123,0.980977,1,0.259879,29.620,0.000,1683.372,1216.000,0.976838,1,0.259879,29.620,0.000,1683.372,1216.000,0.976838,0,0,,,,,12.627,11.971,12.178
5359,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05360.jpg,1936,1216,1,0.527506,22.457,0.000,1662.952,1205.750,0.984049,1,0.322835,824.279,767.169,1012.443,1125.481,0.033527,1,0.322835,824.279,767.169,1012.443,1125.481,0.033527,0,0,,,,,12.900,12.608,12.346
