threshold,category,frame,image_path,compare_model,membank_conf,membank_weird,membank_border,membank_tiny,membank_large,compare_conf,compare_weird,reason
0.15,membank_no_detection_or_tiny_conf,2891,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02892.jpg,,0.0330,0,0,0,0,,,threshold=0.15; membank conf=0.033 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2892,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02893.jpg,fda_mix,0.0060,0,0,0,0,0.5959,0,threshold=0.15; membank conf=0.006 weird=0 border=0 tiny=0 large=0; compare conf=0.596 weird=0
0.15,membank_no_detection_or_tiny_conf,2892,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02893.jpg,,0.0060,0,0,0,0,,,threshold=0.15; membank conf=0.006 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2893,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02894.jpg,fda_mix,0.0059,0,0,0,0,0.6413,0,threshold=0.15; membank conf=0.006 weird=0 border=0 tiny=0 large=0; compare conf=0.641 weird=0
0.15,membank_no_detection_or_tiny_conf,2893,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02894.jpg,,0.0059,0,0,0,0,,,threshold=0.15; membank conf=0.006 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2894,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02895.jpg,fda_mix,0.0015,0,0,0,0,0.6185,0,threshold=0.15; membank conf=0.002 weird=0 border=0 tiny=0 large=0; compare conf=0.619 weird=0
0.15,membank_no_detection_or_tiny_conf,2894,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02895.jpg,,0.0015,0,0,0,0,,,threshold=0.15; membank conf=0.002 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2895,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02896.jpg,fda_mix,0.0000,0,0,0,0,0.5565,0,threshold=0.15; membank conf=0.000 weird=0 border=0 tiny=0 large=0; compare conf=0.557 weird=0
0.15,membank_no_detection_or_tiny_conf,2895,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02896.jpg,,0.0000,0,0,0,0,,,threshold=0.15; membank conf=0.000 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2896,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02897.jpg,fda_mix,0.0051,0,0,0,0,0.7519,0,threshold=0.15; membank conf=0.005 weird=0 border=0 tiny=0 large=0; compare conf=0.752 weird=0
0.15,membank_no_detection_or_tiny_conf,2896,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02897.jpg,,0.0051,0,0,0,0,,,threshold=0.15; membank conf=0.005 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2897,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02898.jpg,fda_mix,0.0038,0,0,0,0,0.5165,0,threshold=0.15; membank conf=0.004 weird=0 border=0 tiny=0 large=0; compare conf=0.517 weird=0
0.15,membank_no_detection_or_tiny_conf,2897,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02898.jpg,,0.0038,0,0,0,0,,,threshold=0.15; membank conf=0.004 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2898,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02899.jpg,,0.0067,0,0,0,0,,,threshold=0.15; membank conf=0.007 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2899,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02900.jpg,fda_mix,0.0517,0,0,0,0,0.5996,0,threshold=0.15; membank conf=0.052 weird=0 border=0 tiny=0 large=0; compare conf=0.600 weird=0
0.15,membank_no_detection_or_tiny_conf,2899,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02900.jpg,,0.0517,0,0,0,0,,,threshold=0.15; membank conf=0.052 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2900,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02901.jpg,fda_mix,0.0192,0,0,0,0,0.7144,0,threshold=0.15; membank conf=0.019 weird=0 border=0 tiny=0 large=0; compare conf=0.714 weird=0
0.15,membank_no_detection_or_tiny_conf,2900,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02901.jpg,,0.0192,0,0,0,0,,,threshold=0.15; membank conf=0.019 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2901,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02902.jpg,fda_mix,0.0024,0,0,0,0,0.6803,0,threshold=0.15; membank conf=0.002 weird=0 border=0 tiny=0 large=0; compare conf=0.680 weird=0
0.15,membank_no_detection_or_tiny_conf,2901,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02902.jpg,,0.0024,0,0,0,0,,,threshold=0.15; membank conf=0.002 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2902,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02903.jpg,fda_mix,0.0265,0,0,0,0,0.8096,0,threshold=0.15; membank conf=0.026 weird=0 border=0 tiny=0 large=0; compare conf=0.810 weird=0
0.15,membank_no_detection_or_tiny_conf,2902,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02903.jpg,,0.0265,0,0,0,0,,,threshold=0.15; membank conf=0.026 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2903,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02904.jpg,fda_mix,0.0277,0,0,0,0,0.8093,0,threshold=0.15; membank conf=0.028 weird=0 border=0 tiny=0 large=0; compare conf=0.809 weird=0
0.15,membank_no_detection_or_tiny_conf,2903,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02904.jpg,,0.0277,0,0,0,0,,,threshold=0.15; membank conf=0.028 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2904,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02905.jpg,fda_mix,0.0272,0,0,0,0,0.8496,0,threshold=0.15; membank conf=0.027 weird=0 border=0 tiny=0 large=0; compare conf=0.850 weird=0
0.15,membank_no_detection_or_tiny_conf,2904,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02905.jpg,,0.0272,0,0,0,0,,,threshold=0.15; membank conf=0.027 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2905,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02906.jpg,fda_mix,0.0030,0,0,0,0,0.6643,0,threshold=0.15; membank conf=0.003 weird=0 border=0 tiny=0 large=0; compare conf=0.664 weird=0
0.15,membank_no_detection_or_tiny_conf,2905,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02906.jpg,,0.0030,0,0,0,0,,,threshold=0.15; membank conf=0.003 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2906,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02907.jpg,,0.0014,0,0,0,0,,,threshold=0.15; membank conf=0.001 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2907,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02908.jpg,fda_mix,0.0293,0,0,0,0,0.6867,0,threshold=0.15; membank conf=0.029 weird=0 border=0 tiny=0 large=0; compare conf=0.687 weird=0
0.15,membank_no_detection_or_tiny_conf,2907,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02908.jpg,,0.0293,0,0,0,0,,,threshold=0.15; membank conf=0.029 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2908,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02909.jpg,fda_mix,0.0119,0,0,0,0,0.1892,0,threshold=0.15; membank conf=0.012 weird=0 border=0 tiny=0 large=0; compare conf=0.189 weird=0
0.15,membank_no_detection_or_tiny_conf,2908,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02909.jpg,,0.0119,0,0,0,0,,,threshold=0.15; membank conf=0.012 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2909,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02910.jpg,,0.0012,1,1,0,0,,,threshold=0.15; membank conf=0.001 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2909,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02910.jpg,,0.0012,1,1,0,0,,,threshold=0.15; membank conf=0.001 weird=1 border=1 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2910,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02911.jpg,,0.0107,0,0,0,0,,,threshold=0.15; membank conf=0.011 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2911,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02912.jpg,,0.0075,0,0,0,0,,,threshold=0.15; membank conf=0.008 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2912,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02913.jpg,fda_mix,0.0067,0,0,0,0,0.7702,0,threshold=0.15; membank conf=0.007 weird=0 border=0 tiny=0 large=0; compare conf=0.770 weird=0
0.15,membank_no_detection_or_tiny_conf,2912,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02913.jpg,,0.0067,0,0,0,0,,,threshold=0.15; membank conf=0.007 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2913,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02914.jpg,fda_mix,0.0034,1,1,0,0,0.7269,0,threshold=0.15; membank conf=0.003 weird=1 border=1 tiny=0 large=0; compare conf=0.727 weird=0
0.15,membank_no_detection_or_tiny_conf,2913,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02914.jpg,,0.0034,1,1,0,0,,,threshold=0.15; membank conf=0.003 weird=1 border=1 tiny=0 large=0
0.15,membank_weird_or_border,2913,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02914.jpg,,0.0034,1,1,0,0,,,threshold=0.15; membank conf=0.003 weird=1 border=1 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2914,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02915.jpg,,0.0051,0,0,0,0,,,threshold=0.15; membank conf=0.005 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2915,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02916.jpg,,0.0027,0,0,0,0,,,threshold=0.15; membank conf=0.003 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2916,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02917.jpg,,0.0098,0,0,0,0,,,threshold=0.15; membank conf=0.010 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2917,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02918.jpg,fda_mix,0.0161,0,0,0,0,0.8277,0,threshold=0.15; membank conf=0.016 weird=0 border=0 tiny=0 large=0; compare conf=0.828 weird=0
0.15,membank_no_detection_or_tiny_conf,2917,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02918.jpg,,0.0161,0,0,0,0,,,threshold=0.15; membank conf=0.016 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2918,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02919.jpg,fda_mix,0.0028,0,0,0,0,0.3944,0,threshold=0.15; membank conf=0.003 weird=0 border=0 tiny=0 large=0; compare conf=0.394 weird=0
0.15,membank_no_detection_or_tiny_conf,2918,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02919.jpg,,0.0028,0,0,0,0,,,threshold=0.15; membank conf=0.003 weird=0 border=0 tiny=0 large=0
0.15,membank_no_detection_or_tiny_conf,2919,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02920.jpg,,0.0249,0,0,0,0,,,threshold=0.15; membank conf=0.025 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2920,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02921.jpg,fda_mix,0.0442,0,0,0,0,0.3916,0,threshold=0.15; membank conf=0.044 weird=0 border=0 tiny=0 large=0; compare conf=0.392 weird=0
0.15,membank_no_detection_or_tiny_conf,2920,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02921.jpg,,0.0442,0,0,0,0,,,threshold=0.15; membank conf=0.044 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2921,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02922.jpg,fda_mix,0.0856,0,0,0,0,0.7122,0,threshold=0.15; membank conf=0.086 weird=0 border=0 tiny=0 large=0; compare conf=0.712 weird=0
0.15,membank_no_detection_or_tiny_conf,2921,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02922.jpg,,0.0856,0,0,0,0,,,threshold=0.15; membank conf=0.086 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2922,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02923.jpg,fda_mix,0.0291,0,0,0,0,0.8664,0,threshold=0.15; membank conf=0.029 weird=0 border=0 tiny=0 large=0; compare conf=0.866 weird=0
0.15,membank_no_detection_or_tiny_conf,2922,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02923.jpg,,0.0291,0,0,0,0,,,threshold=0.15; membank conf=0.029 weird=0 border=0 tiny=0 large=0
0.15,membank_good_fda_mix_bad,2923,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02924.jpg,fda_mix,0.6339,0,0,0,0,0.2883,1,threshold=0.15; membank conf=0.634 weird=0 border=0 tiny=0 large=0; compare conf=0.288 weird=1
0.15,fda_mix_good_membank_bad,2924,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02925.jpg,fda_mix,0.0233,0,0,0,0,0.7995,0,threshold=0.15; membank conf=0.023 weird=0 border=0 tiny=0 large=0; compare conf=0.800 weird=0
0.15,membank_no_detection_or_tiny_conf,2924,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02925.jpg,,0.0233,0,0,0,0,,,threshold=0.15; membank conf=0.023 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2925,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02926.jpg,fda_mix,0.0233,0,0,0,0,0.7995,0,threshold=0.15; membank conf=0.023 weird=0 border=0 tiny=0 large=0; compare conf=0.800 weird=0
0.15,membank_no_detection_or_tiny_conf,2925,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02926.jpg,,0.0233,0,0,0,0,,,threshold=0.15; membank conf=0.023 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2926,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02927.jpg,fda_mix,0.0105,0,0,0,0,0.8024,0,threshold=0.15; membank conf=0.010 weird=0 border=0 tiny=0 large=0; compare conf=0.802 weird=0
0.15,membank_no_detection_or_tiny_conf,2926,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02927.jpg,,0.0105,0,0,0,0,,,threshold=0.15; membank conf=0.010 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2927,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02928.jpg,fda_mix,0.0205,0,0,0,0,0.8061,0,threshold=0.15; membank conf=0.021 weird=0 border=0 tiny=0 large=0; compare conf=0.806 weird=0
0.15,membank_no_detection_or_tiny_conf,2927,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02928.jpg,,0.0205,0,0,0,0,,,threshold=0.15; membank conf=0.021 weird=0 border=0 tiny=0 large=0
0.15,adapter_bad_membank_good,2928,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02929.jpg,adapter_base,0.3026,0,0,0,0,0.1450,0,threshold=0.15; membank conf=0.303 weird=0 border=0 tiny=0 large=0; compare conf=0.145 weird=0
0.15,adapter_bad_membank_good,2929,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02930.jpg,adapter_base,0.2092,0,0,0,0,0.0546,0,threshold=0.15; membank conf=0.209 weird=0 border=0 tiny=0 large=0; compare conf=0.055 weird=0
0.15,membank_low_conf_candidate,2929,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02930.jpg,,0.2092,0,0,0,0,,,threshold=0.15; membank conf=0.209 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2930,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02931.jpg,fda_mix,0.0367,0,0,0,0,0.8467,0,threshold=0.15; membank conf=0.037 weird=0 border=0 tiny=0 large=0; compare conf=0.847 weird=0
0.15,membank_no_detection_or_tiny_conf,2930,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02931.jpg,,0.0367,0,0,0,0,,,threshold=0.15; membank conf=0.037 weird=0 border=0 tiny=0 large=0
0.15,adapter_bad_membank_good,2931,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02932.jpg,adapter_base,0.3849,0,0,0,0,0.1304,0,threshold=0.15; membank conf=0.385 weird=0 border=0 tiny=0 large=0; compare conf=0.130 weird=0
0.15,fda_mix_good_membank_bad,2932,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02933.jpg,fda_mix,0.0421,0,0,0,0,0.7966,0,threshold=0.15; membank conf=0.042 weird=0 border=0 tiny=0 large=0; compare conf=0.797 weird=0
0.15,membank_no_detection_or_tiny_conf,2932,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02933.jpg,,0.0421,0,0,0,0,,,threshold=0.15; membank conf=0.042 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2933,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02934.jpg,fda_mix,0.0768,0,0,0,0,0.7391,0,threshold=0.15; membank conf=0.077 weird=0 border=0 tiny=0 large=0; compare conf=0.739 weird=0
0.15,membank_no_detection_or_tiny_conf,2933,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02934.jpg,,0.0768,0,0,0,0,,,threshold=0.15; membank conf=0.077 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2934,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02935.jpg,fda_mix,0.0225,0,0,0,0,0.8496,0,threshold=0.15; membank conf=0.023 weird=0 border=0 tiny=0 large=0; compare conf=0.850 weird=0
0.15,membank_no_detection_or_tiny_conf,2934,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02935.jpg,,0.0225,0,0,0,0,,,threshold=0.15; membank conf=0.023 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2935,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02936.jpg,fda_mix,0.0171,0,0,0,0,0.7142,0,threshold=0.15; membank conf=0.017 weird=0 border=0 tiny=0 large=0; compare conf=0.714 weird=0
0.15,membank_no_detection_or_tiny_conf,2935,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02936.jpg,,0.0171,0,0,0,0,,,threshold=0.15; membank conf=0.017 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2936,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02937.jpg,fda_mix,0.0171,0,0,0,0,0.7142,0,threshold=0.15; membank conf=0.017 weird=0 border=0 tiny=0 large=0; compare conf=0.714 weird=0
0.15,membank_no_detection_or_tiny_conf,2936,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02937.jpg,,0.0171,0,0,0,0,,,threshold=0.15; membank conf=0.017 weird=0 border=0 tiny=0 large=0
0.15,adapter_bad_membank_good,2937,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02938.jpg,adapter_base,0.1786,0,0,0,0,0.1035,0,threshold=0.15; membank conf=0.179 weird=0 border=0 tiny=0 large=0; compare conf=0.104 weird=0
0.15,membank_low_conf_candidate,2937,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02938.jpg,,0.1786,0,0,0,0,,,threshold=0.15; membank conf=0.179 weird=0 border=0 tiny=0 large=0
0.15,adapter_bad_membank_good,2941,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02942.jpg,adapter_base,0.2326,0,0,0,0,0.0842,0,threshold=0.15; membank conf=0.233 weird=0 border=0 tiny=0 large=0; compare conf=0.084 weird=0
0.15,membank_low_conf_candidate,2941,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02942.jpg,,0.2326,0,0,0,0,,,threshold=0.15; membank conf=0.233 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2942,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02943.jpg,fda_mix,0.0893,0,0,0,0,0.7434,0,threshold=0.15; membank conf=0.089 weird=0 border=0 tiny=0 large=0; compare conf=0.743 weird=0
0.15,membank_no_detection_or_tiny_conf,2942,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02943.jpg,,0.0893,0,0,0,0,,,threshold=0.15; membank conf=0.089 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2943,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02944.jpg,fda_mix,0.0860,0,0,0,0,0.6332,0,threshold=0.15; membank conf=0.086 weird=0 border=0 tiny=0 large=0; compare conf=0.633 weird=0
0.15,membank_no_detection_or_tiny_conf,2943,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02944.jpg,,0.0860,0,0,0,0,,,threshold=0.15; membank conf=0.086 weird=0 border=0 tiny=0 large=0
0.15,fda_mix_good_membank_bad,2944,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02945.jpg,fda_mix,0.0671,0,0,0,0,0.6448,0,threshold=0.15; membank conf=0.067 weird=0 border=0 tiny=0 large=0; compare conf=0.645 weird=0
0.15,membank_no_detection_or_tiny_conf,2944,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02945.jpg,,0.0671,0,0,0,0,,,threshold=0.15; membank conf=0.067 weird=0 border=0 tiny=0 large=0
0.15,adapter_bad_membank_good,2945,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02946.jpg,adapter_base,0.2986,0,0,0,0,0.1343,0,threshold=0.15; membank conf=0.299 weird=0 border=0 tiny=0 large=0; compare conf=0.134 weird=0
0.15,adapter_bad_membank_good,2946,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02947.jpg,adapter_base,0.2986,0,0,0,0,0.1343,0,threshold=0.15; membank conf=0.299 weird=0 border=0 tiny=0 large=0; compare conf=0.134 weird=0
0.15,adapter_bad_membank_good,2948,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02949.jpg,adapter_base,0.2236,0,0,0,0,0.1100,0,threshold=0.15; membank conf=0.224 weird=0 border=0 tiny=0 large=0; compare conf=0.110 weird=0
0.15,membank_low_conf_candidate,2948,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02949.jpg,,0.2236,0,0,0,0,,,threshold=0.15; membank conf=0.224 weird=0 border=0 tiny=0 large=0
